frame,tx,ty,tz,pitch,yaw,roll
1,-76.22119140625,-136.77642822265625,675.7487182617188,-51.8100471496582,7.933404445648193,43.94448471069336
2,-76.71455383300781,-137.53158569335938,677.9204711914062,-54.355751037597656,7.386673927307129,46.10494613647461
3,-77.26358795166016,-137.7157440185547,679.0200805664062,-55.51551818847656,7.073436737060547,46.81093978881836
4,-77.58306884765625,-137.8610076904297,680.1871337890625,-56.00040817260742,7.179651737213135,47.29061508178711
5,-78.039306640625,-137.9563751220703,680.6941528320312,-56.461029052734375,7.029577732086182,47.572784423828125
6,-78.24656677246094,-137.8377685546875,681.0482177734375,-56.72361373901367,7.2041425704956055,47.82329177856445
7,-78.15087890625,-137.9698486328125,681.0194091796875,-56.566192626953125,7.181326866149902,48.182373046875
8,-78.08145141601562,-137.95318603515625,680.7655029296875,-56.73360061645508,7.090705871582031,48.32857131958008
9,-77.84008026123047,-138.02586364746094,680.8056640625,-56.796329498291016,7.145891189575195,48.50358963012695
10,-77.84839630126953,-137.89247131347656,680.045654296875,-57.14556121826172,7.008799076080322,48.48765182495117
11,-77.757080078125,-137.8583526611328,679.9837036132812,-57.13020706176758,7.0600481033325195,48.61418533325195
12,-77.88434600830078,-137.62026977539062,679.8294067382812,-57.338897705078125,7.066147327423096,48.56060791015625
13,-78.05342864990234,-137.42413330078125,679.5344848632812,-57.22563934326172,7.015452861785889,48.61936569213867
14,-78.31460571289062,-137.1546630859375,679.2335205078125,-57.053932189941406,6.995172023773193,48.67192459106445
15,-78.43473052978516,-137.01275634765625,679.9322509765625,-56.9613151550293,7.236555099487305,48.68964767456055
16,-78.12786102294922,-137.15219116210938,680.9541015625,-56.82044219970703,7.611067771911621,48.78883743286133
17,-77.69688415527344,-137.4554443359375,681.09765625,-56.964908599853516,7.52607536315918,48.81044006347656
18,-77.21317291259766,-137.64663696289062,680.760498046875,-57.187931060791016,7.4161601066589355,48.8787841796875
19,-77.00341033935547,-137.70904541015625,680.0869140625,-57.4244384765625,7.1116156578063965,48.87827682495117
20,-77.06376647949219,-137.67706298828125,680.0015258789062,-57.474281311035156,6.971535682678223,49.07419204711914
21,-77.60890197753906,-137.3992919921875,680.0613403320312,-57.26062774658203,6.945743560791016,49.33987045288086
22,-78.53987884521484,-136.8343963623047,680.12939453125,-56.88154220581055,7.076215744018555,49.542030334472656
23,-79.58737182617188,-136.08474731445312,679.721923828125,-56.575477600097656,7.151976108551025,49.703182220458984
24,-80.3507080078125,-135.5457305908203,679.9925537109375,-56.2863655090332,7.349645614624023,49.923004150390625
25,-80.72663879394531,-135.15899658203125,679.7876586914062,-55.979766845703125,7.462528228759766,50.1734504699707
26,-81.03678894042969,-134.9064483642578,679.892822265625,-55.82673263549805,7.701006889343262,50.36793518066406
27,-81.3343276977539,-134.77577209472656,679.7891845703125,-55.610450744628906,7.84507417678833,50.57463073730469
28,-81.72735595703125,-134.63241577148438,679.5255737304688,-55.47616958618164,7.8691606521606445,50.69776153564453
29,-82.00482177734375,-134.55694580078125,679.6260986328125,-55.280738830566406,8.022102355957031,50.85655975341797
30,-82.15193176269531,-134.5301971435547,679.8211669921875,-55.11412811279297,8.233168601989746,50.99007797241211
31,-82.22541809082031,-134.5051727294922,680.1198120117188,-55.017269134521484,8.526209831237793,51.13383865356445
32,-82.12455749511719,-134.57525634765625,680.4187622070312,-54.7255859375,8.817970275878906,51.3633918762207
33,-82.05219268798828,-134.67269897460938,680.6290893554688,-54.61177062988281,8.914665222167969,51.530494689941406
34,-81.86217498779297,-134.7572021484375,680.85009765625,-54.391448974609375,9.115077018737793,51.7408332824707
35,-81.09257507324219,-133.74661254882812,681.2342529296875,-54.594322204589844,11.354151725769043,51.80018615722656
36,-81.09950256347656,-133.8672332763672,681.0518188476562,-54.63489532470703,11.079463958740234,51.856719970703125
37,-81.01480865478516,-134.02651977539062,680.937744140625,-54.58567428588867,10.916515350341797,51.97955322265625
38,-80.87166595458984,-134.15301513671875,680.7584228515625,-54.55529022216797,10.874767303466797,52.085262298583984
39,-80.86537170410156,-134.2950439453125,680.59521484375,-54.70977783203125,10.700079917907715,52.086326599121094
40,-80.8262710571289,-134.4026641845703,680.45361328125,-54.827083587646484,10.57462215423584,52.10122299194336
41,-80.78213500976562,-134.4329071044922,680.3395385742188,-54.939048767089844,10.474136352539062,52.12785339355469
42,-80.68607330322266,-134.35879516601562,680.3636474609375,-55.04925537109375,10.473669052124023,52.13461685180664
43,-80.33499145507812,-134.32275390625,680.3490600585938,-54.95203399658203,10.463208198547363,52.30111312866211
44,-79.9980697631836,-134.27061462402344,680.21533203125,-55.002193450927734,10.258563995361328,52.404850006103516
45,-79.44552612304688,-134.1295928955078,680.2862548828125,-54.901123046875,10.25527572631836,52.615509033203125
46,-79.05442810058594,-133.81105041503906,680.1956176757812,-55.02753448486328,10.198258399963379,52.768733978271484
47,-78.71662139892578,-133.5254669189453,680.1647338867188,-55.07221984863281,10.083641052246094,52.94014358520508
48,-78.40290832519531,-133.18150329589844,680.1690673828125,-55.12393569946289,9.999178886413574,53.10838317871094
49,-78.09413146972656,-132.96316528320312,679.9954833984375,-55.04083251953125,9.809757232666016,53.29916000366211
50,-77.81490325927734,-132.78924560546875,680.125732421875,-55.05925369262695,9.71359634399414,53.46592330932617
51,-77.36944580078125,-132.688232421875,680.4190063476562,-55.062198638916016,9.696343421936035,53.641204833984375
52,-76.75178527832031,-132.6902618408203,680.4376831054688,-54.98101043701172,9.58456802368164,53.875831604003906
53,-76.43865203857422,-132.901611328125,680.301025390625,-55.0031852722168,9.382158279418945,54.123600006103516
54,-76.30696105957031,-133.22418212890625,680.4645385742188,-54.9960823059082,9.45232105255127,54.305870056152344
55,-75.82855224609375,-133.6571807861328,680.7072143554688,-54.606502532958984,9.707132339477539,54.61531448364258
56,-75.19039916992188,-133.95501708984375,681.4312744140625,-54.58191680908203,9.86059284210205,54.74296188354492
57,-73.92052459716797,-134.13446044921875,681.9491577148438,-54.486045837402344,9.998967170715332,54.95568084716797
58,-72.31205749511719,-134.15489196777344,682.4669799804688,-54.43394470214844,10.115692138671875,55.14850616455078
59,-70.28743743896484,-134.11878967285156,682.944580078125,-54.27314376831055,10.285029411315918,55.377647399902344
60,-67.99800109863281,-134.1573486328125,683.43994140625,-54.22920608520508,10.279584884643555,55.57133483886719
61,-65.29376220703125,-134.28977966308594,683.9660034179688,-54.2415885925293,10.121529579162598,55.70777893066406
62,-61.99100112915039,-134.3943328857422,684.5488891601562,-54.14455032348633,10.048188209533691,55.91435241699219
63,-58.3272705078125,-134.5402374267578,685.8178100585938,-54.12433624267578,10.093876838684082,56.09062957763672
64,-54.54718017578125,-134.61190795898438,686.5827026367188,-54.28636169433594,10.06583023071289,56.17056655883789
65,-50.65446853637695,-134.6320343017578,686.878662109375,-54.44154357910156,9.925995826721191,56.18603515625
66,-46.77254867553711,-134.4771728515625,686.9928588867188,-54.653873443603516,9.876375198364258,56.180721282958984
67,-42.77836227416992,-134.31442260742188,687.6472778320312,-54.81307601928711,9.912724494934082,56.21318054199219
68,-38.65534210205078,-134.200439453125,688.1199340820312,-54.91557693481445,9.806720733642578,56.25590515136719
69,-34.20536804199219,-134.1826934814453,689.3961791992188,-54.97766876220703,9.832781791687012,56.31018829345703
70,-28.223609924316406,-133.07382202148438,690.1555786132812,-54.202606201171875,11.68334674835205,57.03696060180664
71,-23.896203994750977,-132.79234313964844,689.968505859375,-54.53390884399414,11.349226951599121,56.978031158447266
72,-19.711437225341797,-132.2903594970703,689.5941772460938,-54.84237289428711,11.064542770385742,56.885860443115234
73,-15.64175033569336,-131.71336364746094,689.3841552734375,-55.03257369995117,10.8102445602417,56.818782806396484
74,-11.589180946350098,-131.01095581054688,689.2992553710938,-55.19388198852539,10.653884887695312,56.734588623046875
75,-7.44940710067749,-130.26358032226562,689.2471313476562,-55.376739501953125,10.4699068069458,56.61960220336914
76,-3.1208596229553223,-129.5845489501953,689.4412841796875,-55.553131103515625,10.265634536743164,56.48408508300781
77,1.4221445322036743,-128.92990112304688,689.5833740234375,-55.770423889160156,10.061051368713379,56.33466720581055
78,6.060603618621826,-128.20388793945312,689.5891723632812,-55.99959182739258,9.883386611938477,56.19456481933594
79,10.701674461364746,-127.4281234741211,689.4911499023438,-56.163814544677734,9.710251808166504,56.06106185913086
80,15.28478717803955,-126.66102600097656,689.5457763671875,-56.29505920410156,9.547996520996094,55.93045425415039
81,19.942224502563477,-125.92488861083984,689.748779296875,-56.4122314453125,9.375494956970215,55.79459762573242
82,24.80426788330078,-125.33560943603516,690.2770385742188,-56.52857208251953,9.159418106079102,55.644325256347656
83,29.83735466003418,-124.81138610839844,690.7100219726562,-56.723445892333984,8.948473930358887,55.479530334472656
84,34.99015808105469,-124.355224609375,691.1294555664062,-56.90556716918945,8.773632049560547,55.3329963684082
85,39.99703598022461,-123.8811264038086,691.2901000976562,-57.06898498535156,8.644918441772461,55.234554290771484
86,44.838958740234375,-123.54218292236328,691.654541015625,-57.177818298339844,8.55740737915039,55.17766189575195
87,49.529415130615234,-123.22472381591797,691.8848266601562,-57.30138397216797,8.498373985290527,55.119754791259766
88,54.18437576293945,-122.94922637939453,692.1807861328125,-57.440391540527344,8.433870315551758,55.06103515625
89,58.881534576416016,-122.77632904052734,692.5001831054688,-57.58426284790039,8.38650894165039,54.995609283447266
90,63.60822677612305,-122.71841430664062,692.9634399414062,-57.72183609008789,8.342187881469727,54.92103958129883
91,68.28937530517578,-122.69942474365234,693.3766479492188,-57.88057327270508,8.27250862121582,54.81233596801758
92,72.92809295654297,-122.59307861328125,693.6526489257812,-58.025020599365234,8.229931831359863,54.71208953857422
93,77.47057342529297,-122.42317199707031,693.8887329101562,-58.136173248291016,8.180547714233398,54.59503173828125
94,81.89470672607422,-122.2229232788086,694.180908203125,-58.2244873046875,8.127710342407227,54.47529983520508
95,86.27664184570312,-121.96086883544922,694.4674072265625,-58.30483627319336,8.044336318969727,54.34467315673828
96,90.75305938720703,-121.72769165039062,694.869873046875,-58.324737548828125,7.928715705871582,54.20805740356445
97,95.24064636230469,-121.50955963134766,695.40185546875,-58.399192810058594,7.786808013916016,54.0676383972168
98,99.58457946777344,-121.26732635498047,695.8447265625,-58.472450256347656,7.641324043273926,53.920982360839844
99,103.66426086425781,-120.99082946777344,696.1207885742188,-58.53574752807617,7.519594192504883,53.7785758972168
100,107.5232925415039,-120.66386413574219,696.3590087890625,-58.58127212524414,7.383933067321777,53.61758804321289
101,111.32198333740234,-120.32133483886719,696.7854614257812,-58.65284729003906,7.213134288787842,53.43857955932617
102,115.26910400390625,-119.99950408935547,697.2315673828125,-58.75090789794922,7.0023908615112305,53.20090103149414
103,119.3830337524414,-119.62449645996094,697.6744384765625,-58.963706970214844,6.6186203956604,52.84244918823242
104,123.80960083007812,-119.24226379394531,698.4599609375,-59.26660919189453,6.1440863609313965,52.47639083862305
105,128.51316833496094,-118.87097930908203,699.4423828125,-59.65666198730469,5.5972580909729,52.10568618774414
106,133.38868713378906,-118.45980834960938,700.4779052734375,-60.09333419799805,4.979527950286865,51.747825622558594
107,138.37435913085938,-117.9765625,701.6182250976562,-60.583412170410156,4.273121356964111,51.382286071777344
108,143.42478942871094,-117.47418975830078,703.1862182617188,-61.14661407470703,3.4793121814727783,51.00857162475586
109,148.46653747558594,-116.90765380859375,704.8870239257812,-61.733428955078125,2.628669500350952,50.66017150878906
110,153.56948852539062,-116.23494720458984,706.6887817382812,-62.3546028137207,1.6580003499984741,50.262638092041016
111,158.7474822998047,-115.49800872802734,708.61083984375,-63.01801681518555,0.553855299949646,49.83845901489258
112,163.9637451171875,-114.74372863769531,710.66259765625,-63.719444274902344,-0.5464569926261902,49.48392105102539
113,169.00942993164062,-113.90509796142578,712.686767578125,-64.4338607788086,-1.7271981239318848,49.120323181152344
114,173.8456573486328,-112.99971771240234,714.7520141601562,-65.16148376464844,-3.0031023025512695,48.756561279296875
115,178.5206298828125,-111.9491958618164,716.8687744140625,-65.87703704833984,-4.351476669311523,48.383399963378906
116,182.97991943359375,-110.67121887207031,718.848388671875,-66.60009765625,-5.750651836395264,48.038047790527344
117,187.24905395507812,-109.41321563720703,721.0827026367188,-67.29158020019531,-7.227783679962158,47.66165542602539
118,191.23721313476562,-108.36076354980469,723.3554077148438,-67.9990463256836,-8.666007995605469,47.332393646240234
119,194.93313598632812,-107.47827911376953,725.538330078125,-68.72132873535156,-10.061281204223633,47.03366470336914
120,198.31068420410156,-106.6511001586914,727.564453125,-69.43101501464844,-11.441307067871094,46.74593734741211
121,201.3451385498047,-105.84213256835938,729.4091796875,-70.10679626464844,-12.813603401184082,46.455650329589844
122,204.10888671875,-105.01713562011719,731.16015625,-70.7540283203125,-14.150858879089355,46.1881103515625
123,206.62271118164062,-104.14653778076172,732.7715454101562,-71.37093353271484,-15.4605073928833,45.939613342285156
124,208.90591430664062,-103.16795349121094,734.1892700195312,-71.92723846435547,-16.780858993530273,45.66754913330078
125,211.04818725585938,-102.10222625732422,735.6460571289062,-72.432861328125,-18.127206802368164,45.37301254272461
126,213.05462646484375,-101.00376892089844,737.0222778320312,-72.89710998535156,-19.524904251098633,45.037010192871094
127,215.0063934326172,-99.77255249023438,738.3057250976562,-73.31884765625,-20.95176124572754,44.65768051147461
128,216.9324493408203,-98.54031372070312,739.7125854492188,-73.67045593261719,-22.451568603515625,44.213401794433594
129,218.8272705078125,-97.3796615600586,741.2041625976562,-73.95226287841797,-24.001869201660156,43.67790603637695
130,220.63894653320312,-96.30855560302734,742.717529296875,-74.22126770019531,-25.549007415771484,43.13801574707031
131,222.31732177734375,-95.3663330078125,744.2047119140625,-74.4709243774414,-27.074796676635742,42.60829544067383
132,223.8412628173828,-94.541259765625,745.6943359375,-74.701416015625,-28.57012176513672,42.076168060302734
133,225.17652893066406,-93.78046417236328,747.0008544921875,-74.92288208007812,-30.031282424926758,41.555355072021484
134,226.33877563476562,-93.06961059570312,748.180419921875,-75.114501953125,-31.434343338012695,41.048797607421875
135,227.35023498535156,-92.41726684570312,749.3301391601562,-75.27650451660156,-32.783103942871094,40.55549240112305
136,228.1936798095703,-91.83773803710938,750.3431396484375,-75.41188049316406,-34.088443756103516,40.05348587036133
137,228.87747192382812,-91.28672790527344,751.17333984375,-75.56640625,-35.30148696899414,39.61164855957031
138,229.39453125,-90.72550964355469,751.7765502929688,-75.70762634277344,-36.496246337890625,39.18475341796875
139,229.88157653808594,-90.19692993164062,752.5145263671875,-75.85071563720703,-37.62661361694336,38.785369873046875
140,230.24415588378906,-89.70767974853516,753.0796508789062,-75.98435974121094,-38.69868469238281,38.395263671875
141,230.50340270996094,-89.18439483642578,753.4639892578125,-76.11402893066406,-39.702980041503906,38.03974533081055
142,230.68824768066406,-88.58721160888672,753.804931640625,-76.18492126464844,-40.71016311645508,37.65026092529297
143,230.77587890625,-87.89241790771484,753.9609375,-76.2496109008789,-41.65126037597656,37.276493072509766
144,230.72157287597656,-87.11679077148438,753.9751586914062,-76.34391784667969,-42.508853912353516,36.980125427246094
145,230.46885681152344,-86.17699432373047,753.6392822265625,-76.40013122558594,-43.28126525878906,36.70494079589844
146,230.11013793945312,-85.00041961669922,753.16064453125,-76.433349609375,-44.007484436035156,36.44696807861328
147,229.6770782470703,-83.68119049072266,752.5891723632812,-76.400634765625,-44.72505187988281,36.13383865356445
148,229.22177124023438,-82.27029418945312,751.9880981445312,-76.38288116455078,-45.3818359375,35.86031723022461
149,228.67977905273438,-80.76129150390625,751.2296752929688,-76.385009765625,-45.984317779541016,35.6288948059082
150,228.1168975830078,-79.1053695678711,750.3978271484375,-76.38056945800781,-46.566558837890625,35.39888000488281
151,227.60340881347656,-77.3652114868164,749.6372680664062,-76.3440170288086,-47.129302978515625,35.15837097167969
152,227.05319213867188,-75.55250549316406,748.803955078125,-76.34266662597656,-47.653629302978516,34.95547103881836
153,226.4477081298828,-73.60736083984375,747.7959594726562,-76.33309173583984,-48.11702346801758,34.78619384765625
154,225.79443359375,-71.58951568603516,746.7445678710938,-76.24236297607422,-48.58745574951172,34.555362701416016
155,225.19252014160156,-69.51900482177734,745.8081665039062,-76.16973876953125,-49.01926040649414,34.34300231933594
156,224.5641632080078,-67.43790435791016,744.7050170898438,-76.12301635742188,-49.43242645263672,34.143924713134766
157,223.9929962158203,-65.33477020263672,743.6671752929688,-76.0730209350586,-49.792903900146484,33.948768615722656
158,223.39112854003906,-63.133663177490234,742.5086669921875,-76.02659606933594,-50.1385612487793,33.76161575317383
159,222.79995727539062,-60.841190338134766,741.30224609375,-75.96668243408203,-50.45136260986328,33.579254150390625
160,222.19346618652344,-58.509727478027344,740.0697021484375,-75.92147827148438,-50.734371185302734,33.4195671081543
161,221.60719299316406,-56.118507385253906,738.8336181640625,-75.87429809570312,-50.992950439453125,33.257789611816406
162,221.0626983642578,-53.70322036743164,737.642822265625,-75.80463409423828,-51.250152587890625,33.08689880371094
163,220.52975463867188,-51.21050262451172,736.391357421875,-75.74406433105469,-51.46614456176758,32.92924880981445
164,219.9923095703125,-48.646148681640625,735.1038208007812,-75.6913833618164,-51.65204620361328,32.797401428222656
165,219.42633056640625,-45.98271942138672,733.7078247070312,-75.6411361694336,-51.82729721069336,32.67520523071289
166,218.8730926513672,-43.203922271728516,732.3488159179688,-75.57978057861328,-51.991172790527344,32.560726165771484
167,218.30470275878906,-40.35394287109375,730.9376831054688,-75.51652526855469,-52.13408279418945,32.44422912597656
168,217.74725341796875,-37.453739166259766,729.4906616210938,-75.50359344482422,-52.20635223388672,32.383609771728516
169,217.16075134277344,-34.497108459472656,727.9839477539062,-75.49092864990234,-52.287994384765625,32.32343673706055
170,216.635009765625,-31.535633087158203,726.5944213867188,-75.449462890625,-52.35301971435547,32.23423385620117
171,216.0843048095703,-28.622941970825195,725.1524047851562,-75.42310333251953,-52.39497375488281,32.1625862121582
172,215.5277862548828,-25.70236587524414,723.7380981445312,-75.398193359375,-52.43050003051758,32.104366302490234
173,214.93931579589844,-22.72488784790039,722.2277221679688,-75.36865997314453,-52.46194839477539,32.05327606201172
174,214.37367248535156,-19.7397403717041,720.729248046875,-75.31549835205078,-52.4706916809082,31.994882583618164
175,213.76634216308594,-16.786123275756836,719.175048828125,-75.27318572998047,-52.46030807495117,31.960338592529297
176,213.18238830566406,-13.835429191589355,717.6484985351562,-75.22273254394531,-52.427181243896484,31.916528701782227
177,212.60015869140625,-10.869918823242188,716.1643676757812,-75.15458679199219,-52.40479278564453,31.868366241455078
178,212.01541137695312,-7.874603271484375,714.717041015625,-75.07894897460938,-52.38478469848633,31.816463470458984
179,211.38758850097656,-4.839505672454834,713.1902465820312,-75.02845001220703,-52.31998825073242,31.814016342163086
180,210.73239135742188,-1.7778908014297485,711.6281127929688,-74.94203186035156,-52.26085662841797,31.786457061767578
181,210.0474395751953,1.2728320360183716,710.0213012695312,-74.84830474853516,-52.19454574584961,31.74742317199707
182,209.3839874267578,4.2923197746276855,708.517822265625,-74.755859375,-52.11201858520508,31.71784019470215
183,208.74522399902344,7.27064847946167,707.0628051757812,-74.67526245117188,-52.00166702270508,31.705604553222656
184,208.12603759765625,10.206414222717285,705.6461181640625,-74.58673095703125,-51.90586853027344,31.67015266418457
185,207.52593994140625,13.129584312438965,704.1746215820312,-74.49532318115234,-51.804542541503906,31.63272476196289
186,206.9112091064453,15.999452590942383,702.6444702148438,-74.4173355102539,-51.69132995605469,31.620031356811523
187,206.35581970214844,18.87826156616211,701.1995849609375,-74.3383560180664,-51.56658172607422,31.615156173706055
188,205.8692626953125,21.731521606445312,699.814697265625,-74.27190399169922,-51.42924118041992,31.61432647705078
189,205.40086364746094,24.48647117614746,698.3200073242188,-74.17832946777344,-51.286537170410156,31.59544563293457
190,205.04971313476562,27.203861236572266,697.1043090820312,-74.10453796386719,-51.12923049926758,31.6024169921875
191,204.69033813476562,29.8206729888916,695.7299194335938,-74.02001190185547,-50.97111892700195,31.590137481689453
192,204.37428283691406,32.356201171875,694.38232421875,-73.93412017822266,-50.832176208496094,31.563518524169922
193,204.07667541503906,34.83823013305664,693.1074829101562,-73.85334777832031,-50.68377685546875,31.55377960205078
194,203.75747680664062,37.289398193359375,691.7926635742188,-73.76902770996094,-50.511268615722656,31.544248580932617
195,203.41387939453125,39.665374755859375,690.5006103515625,-73.66459655761719,-50.348941802978516,31.525426864624023
196,203.04934692382812,42.00789260864258,689.2455444335938,-73.56859588623047,-50.17692184448242,31.512758255004883
197,202.6616973876953,44.303470611572266,688.0379638671875,-73.46674346923828,-50.00511169433594,31.49488639831543
198,202.23025512695312,46.55187225341797,686.7643432617188,-73.35943603515625,-49.825225830078125,31.474225997924805
199,201.77978515625,48.76844787597656,685.4993896484375,-73.27517700195312,-49.619850158691406,31.46712303161621
200,201.32154846191406,50.89190673828125,684.2349853515625,-73.15530395507812,-49.44629669189453,31.40330696105957
201,200.881103515625,52.947959899902344,683.0571899414062,-73.04361724853516,-49.27711868286133,31.340700149536133
202,200.45037841796875,54.96729278564453,681.989501953125,-72.95700073242188,-49.09945297241211,31.302282333374023
203,199.96224975585938,56.958866119384766,680.7714233398438,-72.8576889038086,-48.909812927246094,31.252277374267578
204,199.4396514892578,58.8865852355957,679.524169921875,-72.73261260986328,-48.72617721557617,31.178340911865234
205,198.92422485351562,60.763118743896484,678.3396606445312,-72.63502502441406,-48.51164245605469,31.154077529907227
206,198.3941192626953,62.6021614074707,677.1532592773438,-72.56587982177734,-48.262569427490234,31.17987823486328
207,197.8885040283203,64.38445281982422,676.049072265625,-72.50363159179688,-47.99850845336914,31.20624542236328
208,197.385986328125,66.03752899169922,674.9998779296875,-72.41693115234375,-47.75663375854492,31.191083908081055
209,196.90634155273438,67.55011749267578,674.0393676757812,-72.34183502197266,-47.51472473144531,31.177570343017578
210,196.4193878173828,68.92273712158203,673.0475463867188,-72.25128936767578,-47.28743362426758,31.141937255859375
211,195.96685791015625,70.22383880615234,672.14892578125,-72.17646026611328,-47.029624938964844,31.131406784057617
212,195.47523498535156,71.4579849243164,671.2042846679688,-72.11713409423828,-46.784637451171875,31.126426696777344
213,195.0199737548828,72.66117095947266,670.3532104492188,-72.0625991821289,-46.512577056884766,31.13979721069336
214,194.55239868164062,73.78117370605469,669.4693603515625,-71.98224639892578,-46.25514602661133,31.124380111694336
215,194.09793090820312,74.83765411376953,668.626953125,-71.89527130126953,-45.99281692504883,31.10147476196289
216,193.6417999267578,75.81945037841797,667.8037109375,-71.80487060546875,-45.734012603759766,31.078472137451172
217,193.1487274169922,76.70770263671875,666.9534912109375,-71.72767639160156,-45.44907760620117,31.06896209716797
218,192.62596130371094,77.49881744384766,666.1341552734375,-71.64485168457031,-45.16510009765625,31.046939849853516
219,192.06329345703125,78.19440460205078,665.3623657226562,-71.58116149902344,-44.85986328125,31.03885269165039
220,191.3992462158203,78.70829772949219,664.4244995117188,-71.48960876464844,-44.53050994873047,30.9893856048584
221,190.68023681640625,79.17963409423828,663.510009765625,-71.42554473876953,-44.16551208496094,30.97951889038086
222,189.84239196777344,79.6147689819336,662.4814453125,-71.33039855957031,-43.77141571044922,30.9635009765625
223,188.8644561767578,79.9632568359375,661.45458984375,-71.25204467773438,-43.31459045410156,30.99574851989746
224,187.67909240722656,80.19214630126953,660.4165649414062,-71.1941909790039,-42.75838851928711,31.092985153198242
225,186.14755249023438,80.44730377197266,659.1768188476562,-71.12064361572266,-42.069541931152344,31.268081665039062
226,184.14797973632812,80.75491333007812,657.6837158203125,-70.97752380371094,-41.27212142944336,31.4937801361084
227,182.879150390625,81.06916046142578,656.005859375,-69.9954833984375,-39.360469818115234,31.385339736938477
228,179.8767852783203,81.73379516601562,653.7262573242188,-69.83342742919922,-38.07442092895508,31.63372230529785
229,176.5232696533203,82.25148010253906,651.2333984375,-69.53845977783203,-36.70148849487305,31.76898765563965
230,172.88162231445312,82.60343170166016,648.2000122070312,-69.2569580078125,-35.17768859863281,31.878923416137695
231,169.01034545898438,82.64558410644531,645.1517333984375,-68.97013092041016,-33.717628479003906,31.969974517822266
232,164.8413848876953,81.26472473144531,642.5292358398438,-67.7945327758789,-33.14422607421875,31.53191375732422
233,160.607177734375,79.72053527832031,640.1105346679688,-66.67340850830078,-32.66115951538086,31.08269691467285
234,156.805419921875,79.22357940673828,637.6597900390625,-66.40983581542969,-31.194110870361328,31.087398529052734
235,152.90277099609375,78.5088882446289,635.5032958984375,-66.18756103515625,-29.84012222290039,31.070865631103516
236,148.2727813720703,76.46479797363281,633.682861328125,-65.15985107421875,-29.707557678222656,30.576194763183594
237,144.28134155273438,75.6669692993164,631.825439453125,-65.0040283203125,-28.37746238708496,30.55707550048828
238,140.34397888183594,74.74715423583984,630.3193359375,-64.75804138183594,-27.07863426208496,30.485708236694336
239,136.36785888671875,73.80158996582031,629.234619140625,-64.53443908691406,-25.81794548034668,30.4134521484375
240,132.41928100585938,72.6968765258789,628.0103759765625,-64.281005859375,-24.513404846191406,30.29717445373535
241,128.58734130859375,71.52570343017578,626.8765869140625,-64.02985382080078,-23.146883010864258,30.16034507751465
242,124.7659683227539,70.14088439941406,625.9617309570312,-63.62485122680664,-21.910602569580078,29.947952270507812
243,120.93717193603516,68.80313873291016,625.1329345703125,-63.21419143676758,-20.67724609375,29.724388122558594
244,117.10916900634766,67.61080169677734,624.1986083984375,-62.7828254699707,-19.435441970825195,29.481199264526367
245,113.39139556884766,66.54612731933594,623.322265625,-62.33994674682617,-18.19757080078125,29.26927947998047
246,109.83360290527344,65.57291412353516,622.6290283203125,-61.906829833984375,-16.959136962890625,29.069429397583008
247,106.43540954589844,64.6213607788086,622.0811767578125,-61.496395111083984,-15.72815227508545,28.882587432861328
248,103.18128967285156,63.65264129638672,621.5372314453125,-61.09978485107422,-14.50689697265625,28.714763641357422
249,100.11605072021484,62.67695617675781,621.2442016601562,-60.72370147705078,-13.28119945526123,28.564441680908203
250,97.16616821289062,61.69755554199219,620.885009765625,-60.358856201171875,-12.077589988708496,28.442834854125977
251,94.33240509033203,60.81972885131836,620.5040893554688,-59.99549102783203,-10.89057731628418,28.36016082763672
252,91.6912841796875,60.062984466552734,620.1536254882812,-59.647003173828125,-9.725975036621094,28.313758850097656
253,89.37010192871094,59.34866714477539,619.8709716796875,-59.28832244873047,-8.60423755645752,28.276634216308594
254,87.39740753173828,58.647056579589844,619.6209106445312,-58.97603988647461,-7.546488285064697,28.289045333862305
255,85.7392578125,58.01470184326172,619.4161987304688,-58.686851501464844,-6.5522637367248535,28.299428939819336
256,84.23332977294922,57.45277786254883,619.3443603515625,-58.42223358154297,-5.611851215362549,28.307207107543945
257,82.77727508544922,56.952674865722656,619.2510986328125,-58.169124603271484,-4.716595649719238,28.321245193481445
258,81.37673950195312,56.51970672607422,619.14599609375,-57.89664077758789,-3.8467020988464355,28.32366371154785
259,79.99755859375,56.13298797607422,619.046142578125,-57.66048812866211,-3.045579671859741,28.324953079223633
260,78.6724624633789,55.75994110107422,619.0317993164062,-57.4361457824707,-2.279878854751587,28.336172103881836
261,77.35265350341797,55.348915100097656,619.0379638671875,-57.213661193847656,-1.5392006635665894,28.370262145996094
262,76.0078353881836,54.99038314819336,618.9608154296875,-57.02794647216797,-0.8474077582359314,28.427522659301758
