frame,yaw,input_angle,pred_angle
1,-10.361512278698466,120.0,116.05822141519187
1,-10.361512278698466,120.0,116.05822141519187
1,-10.361512278698466,120.0,116.05822141519187
1,-10.361512278698466,120.0,116.05822141519187
2,-10.342570824779424,120.0,115.97041702539477
2,-10.342570824779424,120.0,115.97041702539477
2,-10.342570824779424,120.0,115.97041702539477
2,-10.342570824779424,120.0,115.97041702539477
3,-10.320186095932542,119.0,115.86665110195644
3,-10.320186095932542,119.0,115.86665110195644
3,-10.320186095932542,119.0,115.86665110195644
3,-10.320186095932542,119.0,115.86665110195644
4,-10.3106447681577,119.0,115.82242163220693
4,-10.3106447681577,119.0,115.82242163220693
4,-10.3106447681577,119.0,115.82242163220693
4,-10.3106447681577,119.0,115.82242163220693
5,-10.241043483544116,119.0,115.49978017338805
5,-10.241043483544116,119.0,115.49978017338805
5,-10.241043483544116,119.0,115.49978017338805
5,-10.241043483544116,119.0,115.49978017338805
6,-10.385478463319904,119.0,116.16931828375562
6,-10.385478463319904,119.0,116.16931828375562
6,-10.385478463319904,119.0,116.16931828375562
6,-10.385478463319904,119.0,116.16931828375562
7,-10.279835885158212,118.0,115.67960497284896
7,-10.279835885158212,118.0,115.67960497284896
7,-10.279835885158212,118.0,115.67960497284896
7,-10.279835885158212,118.0,115.67960497284896
8,-10.411465442274809,118.0,116.28978268102723
8,-10.411465442274809,118.0,116.28978268102723
8,-10.411465442274809,118.0,116.28978268102723
8,-10.411465442274809,118.0,116.28978268102723
9,-10.516854928002832,118.0,116.77832276485239
9,-10.516854928002832,118.0,116.77832276485239
9,-10.516854928002832,118.0,116.77832276485239
9,-10.516854928002832,118.0,116.77832276485239
10,-10.66331190171892,117.0,117.45723396478638
10,-10.66331190171892,117.0,117.45723396478638
10,-10.66331190171892,117.0,117.45723396478638
10,-10.66331190171892,117.0,117.45723396478638
11,-10.804012588460578,117.0,118.10946150741259
11,-10.804012588460578,117.0,118.10946150741259
11,-10.804012588460578,117.0,118.10946150741259
11,-10.804012588460578,117.0,118.10946150741259
12,-10.946125288320085,117.0,118.76823453227729
12,-10.946125288320085,117.0,118.76823453227729
12,-10.946125288320085,117.0,118.76823453227729
12,-10.946125288320085,117.0,118.76823453227729
13,-11.154611713322629,117.0,119.73468744590099
13,-11.154611713322629,117.0,119.73468744590099
13,-11.154611713322629,117.0,119.73468744590099
13,-11.154611713322629,117.0,119.73468744590099
14,-11.271221355396946,116.0,120.27523932278203
14,-11.271221355396946,116.0,120.27523932278203
14,-11.271221355396946,116.0,120.27523932278203
14,-11.271221355396946,116.0,120.27523932278203
15,-11.262131762645192,116.0,120.23310390126247
15,-11.262131762645192,116.0,120.23310390126247
15,-11.262131762645192,116.0,120.23310390126247
15,-11.262131762645192,116.0,120.23310390126247
16,-11.364981765666151,116.0,120.70987204136848
16,-11.364981765666151,116.0,120.70987204136848
16,-11.364981765666151,116.0,120.70987204136848
16,-11.364981765666151,116.0,120.70987204136848
17,-11.4670141484724,116.0,121.18285004771046
17,-11.4670141484724,116.0,121.18285004771046
17,-11.4670141484724,116.0,121.18285004771046
17,-11.4670141484724,116.0,121.18285004771046
18,-11.325969003281614,116.0,120.52902574466314
18,-11.325969003281614,116.0,120.52902574466314
18,-11.325969003281614,116.0,120.52902574466314
18,-11.325969003281614,116.0,120.52902574466314
19,-11.330266290980266,116.0,120.54894611222181
19,-11.330266290980266,116.0,120.54894611222181
19,-11.330266290980266,116.0,120.54894611222181
19,-11.330266290980266,116.0,120.54894611222181
20,-11.226463851593916,116.0,120.06776288897376
20,-11.226463851593916,116.0,120.06776288897376
20,-11.226463851593916,116.0,120.06776288897376
20,-11.226463851593916,116.0,120.06776288897376
21,-10.941512715659776,115.0,118.74685263997037
21,-10.941512715659776,115.0,118.74685263997037
21,-10.941512715659776,115.0,118.74685263997037
21,-10.941512715659776,115.0,118.74685263997037
22,-10.605830780968464,115.0,117.19077634469454
22,-10.605830780968464,115.0,117.19077634469454
22,-10.605830780968464,115.0,117.19077634469454
22,-10.605830780968464,115.0,117.19077634469454
23,-10.368487174023594,115.0,116.09055401386877
23,-10.368487174023594,115.0,116.09055401386877
23,-10.368487174023594,115.0,116.09055401386877
23,-10.368487174023594,115.0,116.09055401386877
24,-10.251310756845012,114.0,115.54737481268651
24,-10.251310756845012,114.0,115.54737481268651
24,-10.251310756845012,114.0,115.54737481268651
24,-10.251310756845012,114.0,115.54737481268651
25,-9.59972866014044,113.0,112.52692196633217
25,-9.59972866014044,113.0,112.52692196633217
25,-9.59972866014044,113.0,112.52692196633217
25,-9.59972866014044,113.0,112.52692196633217
26,-9.321989803073109,112.0,111.23944472345667
26,-9.321989803073109,112.0,111.23944472345667
26,-9.321989803073109,112.0,111.23944472345667
26,-9.321989803073109,112.0,111.23944472345667
27,-9.12317617344325,111.0,110.3178307065175
27,-9.12317617344325,111.0,110.3178307065175
27,-9.12317617344325,111.0,110.3178307065175
27,-9.12317617344325,111.0,110.3178307065175
28,-8.674677093806359,110.0,108.23878291111626
28,-8.674677093806359,110.0,108.23878291111626
28,-8.674677093806359,110.0,108.23878291111626
28,-8.674677093806359,110.0,108.23878291111626
29,-8.091828398573453,109.0,105.53694839262066
29,-8.091828398573453,109.0,105.53694839262066
29,-8.091828398573453,109.0,105.53694839262066
29,-8.091828398573453,109.0,105.53694839262066
30,-7.909815854183176,109.0,104.69321694180844
30,-7.909815854183176,109.0,104.69321694180844
30,-7.909815854183176,109.0,104.69321694180844
30,-7.909815854183176,109.0,104.69321694180844
31,-7.798750795935528,108.0,104.17836735798582
31,-7.798750795935528,108.0,104.17836735798582
31,-7.798750795935528,108.0,104.17836735798582
31,-7.798750795935528,108.0,104.17836735798582
32,-7.341455782541253,107.0,102.05854541718034
32,-7.341455782541253,107.0,102.05854541718034
32,-7.341455782541253,107.0,102.05854541718034
32,-7.341455782541253,107.0,102.05854541718034
33,-7.4689584115963,107.0,102.64959247141147
33,-7.4689584115963,107.0,102.64959247141147
33,-7.4689584115963,107.0,102.64959247141147
33,-7.4689584115963,107.0,102.64959247141147
34,-7.520949457804152,106.0,102.89060047991518
34,-7.520949457804152,106.0,102.89060047991518
34,-7.520949457804152,106.0,102.89060047991518
34,-7.520949457804152,106.0,102.89060047991518
35,-7.593954615311857,106.0,103.22902082158501
35,-7.593954615311857,106.0,103.22902082158501
35,-7.593954615311857,106.0,103.22902082158501
35,-7.593954615311857,106.0,103.22902082158501
36,-7.70604483838213,105.0,103.74862262622852
36,-7.70604483838213,105.0,103.74862262622852
36,-7.70604483838213,105.0,103.74862262622852
36,-7.70604483838213,105.0,103.74862262622852
37,-7.553169144167674,105.0,103.03995701361606
37,-7.553169144167674,105.0,103.03995701361606
37,-7.553169144167674,105.0,103.03995701361606
37,-7.553169144167674,105.0,103.03995701361606
38,-7.49539298043702,104.0,102.77213170184908
38,-7.49539298043702,104.0,102.77213170184908
38,-7.49539298043702,104.0,102.77213170184908
38,-7.49539298043702,104.0,102.77213170184908
39,-7.491379513447251,103.0,102.75352700436844
39,-7.491379513447251,103.0,102.75352700436844
39,-7.491379513447251,103.0,102.75352700436844
39,-7.491379513447251,103.0,102.75352700436844
40,-7.677333217277768,102.0,103.61552796612855
40,-7.677333217277768,102.0,103.61552796612855
40,-7.677333217277768,102.0,103.61552796612855
40,-7.677333217277768,102.0,103.61552796612855
41,-7.748934347860711,101.0,103.94743984609768
41,-7.748934347860711,101.0,103.94743984609768
41,-7.748934347860711,101.0,103.94743984609768
41,-7.748934347860711,101.0,103.94743984609768
42,-7.675146291927461,100.0,103.60539032586418
42,-7.675146291927461,100.0,103.60539032586418
42,-7.675146291927461,100.0,103.60539032586418
42,-7.675146291927461,100.0,103.60539032586418
43,-7.182788098205858,99.0,101.32303064291148
43,-7.182788098205858,99.0,101.32303064291148
43,-7.182788098205858,99.0,101.32303064291148
43,-7.182788098205858,99.0,101.32303064291148
44,-6.260282365898647,98.0,97.04669297338695
44,-6.260282365898647,98.0,97.04669297338695
44,-6.260282365898647,98.0,97.04669297338695
44,-6.260282365898647,98.0,97.04669297338695
45,-4.951656137218012,97.0,90.98046764702639
45,-4.951656137218012,97.0,90.98046764702639
45,-4.951656137218012,97.0,90.98046764702639
45,-4.951656137218012,97.0,90.98046764702639
46,-4.052939525808072,96.0,86.81440605520541
46,-4.052939525808072,96.0,86.81440605520541
46,-4.052939525808072,96.0,86.81440605520541
46,-4.052939525808072,96.0,86.81440605520541
47,-3.932999465882747,95.0,86.25841580129023
47,-3.932999465882747,95.0,86.25841580129023
47,-3.932999465882747,95.0,86.25841580129023
47,-3.932999465882747,95.0,86.25841580129023
48,-3.1726553429825533,94.0,82.7337892318405
48,-3.1726553429825533,94.0,82.7337892318405
48,-3.1726553429825533,94.0,82.7337892318405
48,-3.1726553429825533,94.0,82.7337892318405
49,-2.3922882350906933,93.0,79.1163447622114
49,-2.3922882350906933,93.0,79.1163447622114
49,-2.3922882350906933,93.0,79.1163447622114
49,-2.3922882350906933,93.0,79.1163447622114
50,-2.3102396034065227,92.0,78.7360027847947
50,-2.3102396034065227,92.0,78.7360027847947
50,-2.3102396034065227,92.0,78.7360027847947
50,-2.3102396034065227,92.0,78.7360027847947
51,-1.6548821600079149,91.0,75.69804906368388
51,-1.6548821600079149,91.0,75.69804906368388
51,-1.6548821600079149,91.0,75.69804906368388
51,-1.6548821600079149,91.0,75.69804906368388
52,-1.65025609819746,90.0,75.67660464150981
52,-1.65025609819746,90.0,75.67660464150981
52,-1.65025609819746,90.0,75.67660464150981
52,-1.65025609819746,90.0,75.67660464150981
53,-1.5806437986228543,89.0,75.35391212209468
53,-1.5806437986228543,89.0,75.35391212209468
53,-1.5806437986228543,89.0,75.35391212209468
53,-1.5806437986228543,89.0,75.35391212209468
54,-1.32519766203567,88.0,74.16977429165517
54,-1.32519766203567,88.0,74.16977429165517
54,-1.32519766203567,88.0,74.16977429165517
54,-1.32519766203567,88.0,74.16977429165517
55,-0.970357669520854,87.0,72.52488952454395
55,-0.970357669520854,87.0,72.52488952454395
55,-0.970357669520854,87.0,72.52488952454395
55,-0.970357669520854,87.0,72.52488952454395
56,-0.2882564183286003,86.0,69.36296307492937
56,-0.2882564183286003,86.0,69.36296307492937
56,-0.2882564183286003,86.0,69.36296307492937
56,-0.2882564183286003,86.0,69.36296307492937
57,0.0944838296317512,85.0,67.58874478806571
57,0.0944838296317512,85.0,67.58874478806571
57,0.0944838296317512,85.0,67.58874478806571
58,3.735934090891475,84.0,50.708555995115134
58,3.735934090891475,84.0,50.708555995115134
58,3.735934090891475,84.0,50.708555995115134
58,3.735934090891475,84.0,50.708555995115134
59,0.9486778327630118,83.0,63.6290707559745
59,0.9486778327630118,83.0,63.6290707559745
59,0.9486778327630118,83.0,63.6290707559745
59,0.9486778327630118,83.0,63.6290707559745
60,1.2409848125275076,82.0,62.27406199575188
60,1.2409848125275076,82.0,62.27406199575188
60,1.2409848125275076,82.0,62.27406199575188
60,1.2409848125275076,82.0,62.27406199575188
61,1.5832644568535694,81.0,60.68740157155892
61,1.5832644568535694,81.0,60.68740157155892
61,1.5832644568535694,81.0,60.68740157155892
61,1.5832644568535694,81.0,60.68740157155892
62,2.1336899776111573,80.0,58.13586686965914
62,2.1336899776111573,80.0,58.13586686965914
62,2.1336899776111573,80.0,58.13586686965914
62,2.1336899776111573,80.0,58.13586686965914
63,2.290459582833956,79.0,57.40915076939811
63,2.290459582833956,79.0,57.40915076939811
63,2.290459582833956,79.0,57.40915076939811
63,2.290459582833956,79.0,57.40915076939811
64,2.7028273615162184,78.0,55.497592061500725
64,2.7028273615162184,78.0,55.497592061500725
64,2.7028273615162184,78.0,55.497592061500725
64,2.7028273615162184,78.0,55.497592061500725
65,2.985067400988639,77.0,54.18924928337469
65,2.985067400988639,77.0,54.18924928337469
65,2.985067400988639,77.0,54.18924928337469
65,2.985067400988639,77.0,54.18924928337469
66,3.2031345610738144,76.0,53.17838422476288
66,3.2031345610738144,76.0,53.17838422476288
66,3.2031345610738144,76.0,53.17838422476288
66,3.2031345610738144,76.0,53.17838422476288
67,3.5493919306334014,75.0,51.57328478641594
67,3.5493919306334014,75.0,51.57328478641594
67,3.5493919306334014,75.0,51.57328478641594
67,3.5493919306334014,75.0,51.57328478641594
68,3.5490158096179667,74.0,51.57502832080307
68,3.5490158096179667,74.0,51.57502832080307
68,3.5490158096179667,74.0,51.57502832080307
68,3.5490158096179667,74.0,51.57502832080307
69,3.7313792458927417,74.0,50.72967028694529
69,3.7313792458927417,74.0,50.72967028694529
69,3.7313792458927417,74.0,50.72967028694529
69,3.7313792458927417,74.0,50.72967028694529
70,3.888751576238514,73.0,50.000160213641635
70,3.888751576238514,73.0,50.000160213641635
70,3.888751576238514,73.0,50.000160213641635
70,3.888751576238514,73.0,50.000160213641635
71,4.227181262262067,73.0,48.43134653135883
71,4.227181262262067,73.0,48.43134653135883
71,4.227181262262067,73.0,48.43134653135883
71,4.227181262262067,73.0,48.43134653135883
72,4.752927909835144,72.0,45.99421241402386
72,4.752927909835144,72.0,45.99421241402386
72,4.752927909835144,72.0,45.99421241402386
72,4.752927909835144,72.0,45.99421241402386
73,5.047435049267868,71.0,44.6290046649617
73,5.047435049267868,71.0,44.6290046649617
73,5.047435049267868,71.0,44.6290046649617
73,5.047435049267868,71.0,44.6290046649617
74,5.414640494794798,70.0,42.9267990046955
74,5.414640494794798,70.0,42.9267990046955
74,5.414640494794798,70.0,42.9267990046955
74,5.414640494794798,70.0,42.9267990046955
75,5.432184866475495,70.0,42.84547088403585
75,5.432184866475495,70.0,42.84547088403585
75,5.432184866475495,70.0,42.84547088403585
75,5.432184866475495,70.0,42.84547088403585
76,2.757406731980074,69.0,55.244585700976785
76,2.757406731980074,69.0,55.244585700976785
76,2.757406731980074,69.0,55.244585700976785
76,2.757406731980074,69.0,55.244585700976785
77,2.5768749210892583,69.0,56.08145311157708
77,2.5768749210892583,69.0,56.08145311157708
77,2.5768749210892583,69.0,56.08145311157708
77,2.5768749210892583,69.0,56.08145311157708
77,2.5768749210892583,69.0,56.08145311157708
78,3.879498571138857,68.0,50.04305314414408
78,3.879498571138857,68.0,50.04305314414408
78,3.879498571138857,68.0,50.04305314414408
78,3.879498571138857,68.0,50.04305314414408
79,5.522944304739298,68.0,42.42474937400068
79,5.522944304739298,68.0,42.42474937400068
79,5.522944304739298,68.0,42.42474937400068
79,5.522944304739298,68.0,42.42474937400068
80,5.446081761236604,68.0,42.78105088915114
80,5.446081761236604,68.0,42.78105088915114
80,5.446081761236604,68.0,42.78105088915114
80,5.446081761236604,68.0,42.78105088915114
81,5.399789170345341,67.0,42.99564332290555
81,5.399789170345341,67.0,42.99564332290555
81,5.399789170345341,67.0,42.99564332290555
81,5.399789170345341,67.0,42.99564332290555
81,5.399789170345341,67.0,42.99564332290555
82,3.937084981588678,67.0,49.776107446534844
82,3.937084981588678,67.0,49.776107446534844
82,3.937084981588678,67.0,49.776107446534844
82,3.937084981588678,67.0,49.776107446534844
83,5.467469164961511,67.0,42.681908133719794
83,5.467469164961511,67.0,42.681908133719794
83,5.467469164961511,67.0,42.681908133719794
83,5.467469164961511,67.0,42.681908133719794
84,5.425032655175115,66.0,42.87862544289992
84,5.425032655175115,66.0,42.87862544289992
84,5.425032655175115,66.0,42.87862544289992
84,5.425032655175115,66.0,42.87862544289992
85,5.780351458675839,66.0,41.23152111510315
85,5.780351458675839,66.0,41.23152111510315
85,5.780351458675839,66.0,41.23152111510315
85,5.780351458675839,66.0,41.23152111510315
85,5.780351458675839,66.0,41.23152111510315
86,4.3976956431211605,66.0,47.640915594697105
86,4.3976956431211605,66.0,47.640915594697105
86,4.3976956431211605,66.0,47.640915594697105
86,4.3976956431211605,66.0,47.640915594697105
86,4.3976956431211605,66.0,47.640915594697105
87,4.320021067356762,65.0,48.000981340277775
87,4.320021067356762,65.0,48.000981340277775
87,4.320021067356762,65.0,48.000981340277775
87,4.320021067356762,65.0,48.000981340277775
87,4.320021067356762,65.0,48.000981340277775
88,4.139121348471895,64.0,48.83955421324951
88,4.139121348471895,64.0,48.83955421324951
88,4.139121348471895,64.0,48.83955421324951
88,4.139121348471895,64.0,48.83955421324951
88,4.139121348471895,64.0,48.83955421324951
89,4.246098775482906,64.0,48.34365312028627
89,4.246098775482906,64.0,48.34365312028627
89,4.246098775482906,64.0,48.34365312028627
89,4.246098775482906,64.0,48.34365312028627
90,3.077290404871658,63.0,53.76174331599679
90,3.077290404871658,63.0,53.76174331599679
90,3.077290404871658,63.0,53.76174331599679
91,4.724094296711305,62.0,46.12787257637492
91,4.724094296711305,62.0,46.12787257637492
91,4.724094296711305,62.0,46.12787257637492
91,4.724094296711305,62.0,46.12787257637492
91,4.724094296711305,62.0,46.12787257637492
92,4.582602606869336,62.0,46.783766867332446
92,4.582602606869336,62.0,46.783766867332446
92,4.582602606869336,62.0,46.783766867332446
92,4.582602606869336,62.0,46.783766867332446
92,4.582602606869336,62.0,46.783766867332446
93,4.772153815153609,61.0,45.90508943054013
93,4.772153815153609,61.0,45.90508943054013
93,4.772153815153609,61.0,45.90508943054013
93,4.772153815153609,61.0,45.90508943054013
94,6.8372730503724775,60.0,36.33208964490283
94,6.8372730503724775,60.0,36.33208964490283
94,6.8372730503724775,60.0,36.33208964490283
94,6.8372730503724775,60.0,36.33208964490283
94,6.8372730503724775,60.0,36.33208964490283
95,4.878182461664086,60.0,45.4135864737103
95,4.878182461664086,60.0,45.4135864737103
95,4.878182461664086,60.0,45.4135864737103
95,4.878182461664086,60.0,45.4135864737103
95,4.878182461664086,60.0,45.4135864737103
96,4.4433200955024335,60.0,47.4294203621618
96,4.4433200955024335,60.0,47.4294203621618
96,4.4433200955024335,60.0,47.4294203621618
96,4.4433200955024335,60.0,47.4294203621618
96,4.4433200955024335,60.0,47.4294203621618
97,4.388828229938362,59.0,47.682021087808785
97,4.388828229938362,59.0,47.682021087808785
97,4.388828229938362,59.0,47.682021087808785
97,4.388828229938362,59.0,47.682021087808785
97,4.388828229938362,59.0,47.682021087808785
98,4.229569833973395,59.0,48.42027414575969
98,4.229569833973395,59.0,48.42027414575969
98,4.229569833973395,59.0,48.42027414575969
98,4.229569833973395,59.0,48.42027414575969
99,2.8908581504749713,58.0,54.625962631249166
99,2.8908581504749713,58.0,54.625962631249166
99,2.8908581504749713,58.0,54.625962631249166
99,2.8908581504749713,58.0,54.625962631249166
100,6.471018863374973,58.0,38.0298856819652
100,6.471018863374973,58.0,38.0298856819652
100,6.471018863374973,58.0,38.0298856819652
100,6.471018863374973,58.0,38.0298856819652
101,6.660851778299917,58.0,37.14990237500095
101,6.660851778299917,58.0,37.14990237500095
101,6.660851778299917,58.0,37.14990237500095
101,6.660851778299917,58.0,37.14990237500095
102,6.582741881043456,57.0,37.5119860827792
102,6.582741881043456,57.0,37.5119860827792
102,6.582741881043456,57.0,37.5119860827792
102,6.582741881043456,57.0,37.5119860827792
102,6.582741881043456,57.0,37.5119860827792
103,4.772668924481511,57.0,45.90270160643705
103,4.772668924481511,57.0,45.90270160643705
103,4.772668924481511,57.0,45.90270160643705
104,5.906404054817797,56.0,40.64719578644091
104,5.906404054817797,56.0,40.64719578644091
104,5.906404054817797,56.0,40.64719578644091
104,5.906404054817797,56.0,40.64719578644091
105,7.493059708720881,56.0,33.292146268883805
105,7.493059708720881,56.0,33.292146268883805
105,7.493059708720881,56.0,33.292146268883805
105,7.493059708720881,56.0,33.292146268883805
106,3.686665498165015,55.0,50.93694388650924
106,3.686665498165015,55.0,50.93694388650924
106,3.686665498165015,55.0,50.93694388650924
106,3.686665498165015,55.0,50.93694388650924
106,3.686665498165015,55.0,50.93694388650924
107,5.370787206978005,55.0,43.13008388418827
107,5.370787206978005,55.0,43.13008388418827
107,5.370787206978005,55.0,43.13008388418827
107,5.370787206978005,55.0,43.13008388418827
108,7.418238394750461,55.0,33.6389855265812
108,7.418238394750461,55.0,33.6389855265812
108,7.418238394750461,55.0,33.6389855265812
108,7.418238394750461,55.0,33.6389855265812
108,7.418238394750461,55.0,33.6389855265812
109,4.848485217243507,54.0,45.55125005730581
109,4.848485217243507,54.0,45.55125005730581
109,4.848485217243507,54.0,45.55125005730581
109,4.848485217243507,54.0,45.55125005730581
109,4.848485217243507,54.0,45.55125005730581
110,4.669390656479114,54.0,46.38145499780873
110,4.669390656479114,54.0,46.38145499780873
110,4.669390656479114,54.0,46.38145499780873
110,4.669390656479114,54.0,46.38145499780873
111,6.865179390017309,54.0,36.20272792143335
111,6.865179390017309,54.0,36.20272792143335
111,6.865179390017309,54.0,36.20272792143335
112,5.662226802113544,53.0,41.779095944035234
112,5.662226802113544,53.0,41.779095944035234
112,5.662226802113544,53.0,41.779095944035234
112,5.662226802113544,53.0,41.779095944035234
112,5.662226802113544,53.0,41.779095944035234
113,4.303459771555497,53.0,48.077752346257284
113,4.303459771555497,53.0,48.077752346257284
113,4.303459771555497,53.0,48.077752346257284
113,4.303459771555497,53.0,48.077752346257284
113,4.303459771555497,53.0,48.077752346257284
114,4.52938472979759,53.0,47.030461933220934
114,4.52938472979759,53.0,47.030461933220934
114,4.52938472979759,53.0,47.030461933220934
114,4.52938472979759,53.0,47.030461933220934
115,6.919298010422729,52.0,35.95185739894501
115,6.919298010422729,52.0,35.95185739894501
115,6.919298010422729,52.0,35.95185739894501
115,6.919298010422729,52.0,35.95185739894501
115,6.919298010422729,52.0,35.95185739894501
116,4.972370201537483,52.0,44.976972839862604
116,4.972370201537483,52.0,44.976972839862604
116,4.972370201537483,52.0,44.976972839862604
116,4.972370201537483,52.0,44.976972839862604
117,6.535217137718035,52.0,37.732290242416994
117,6.535217137718035,52.0,37.732290242416994
117,6.535217137718035,52.0,37.732290242416994
117,6.535217137718035,52.0,37.732290242416994
118,6.795144207744834,51.0,36.52738074217491
118,6.795144207744834,51.0,36.52738074217491
118,6.795144207744834,51.0,36.52738074217491
118,6.795144207744834,51.0,36.52738074217491
119,5.150696387589538,51.0,44.150329752269215
119,5.150696387589538,51.0,44.150329752269215
119,5.150696387589538,51.0,44.150329752269215
119,5.150696387589538,51.0,44.150329752269215
120,3.86786715098755,51.0,50.09697137836329
120,3.86786715098755,51.0,50.09697137836329
120,3.86786715098755,51.0,50.09697137836329
120,3.86786715098755,51.0,50.09697137836329
121,3.993155913213876,50.0,49.51618685344056
121,3.993155913213876,50.0,49.51618685344056
121,3.993155913213876,50.0,49.51618685344056
121,3.993155913213876,50.0,49.51618685344056
122,7.154039376140655,50.0,34.863697933198836
122,7.154039376140655,50.0,34.863697933198836
122,7.154039376140655,50.0,34.863697933198836
122,7.154039376140655,50.0,34.863697933198836
123,7.209645580725335,50.0,34.60593161370938
123,7.209645580725335,50.0,34.60593161370938
123,7.209645580725335,50.0,34.60593161370938
123,7.209645580725335,50.0,34.60593161370938
123,7.209645580725335,50.0,34.60593161370938
